,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DOW
212,96.29,220.06,110.44,153.65,167.69,36.68,71.74,197.93,277.37,179.21,109.1395793499044,44.85,138.5,49.35,103.41,216.8,165.51,73.3969465648855,206.43,124.59,141.22,126.34,321.35,237.13,57.75,188.34,37.37,142.78,124.02,48.73
213,96.4,230.33,114.95,151.63,155.23,36.57,71.77,197.87,282.72,178.91,106.97896749521989,45.7,139.4,49.17,100.25,214.87,160.16,76.92748091603053,216.39,127.34,140.64,123.4,354.56,250.74,57.22,193.97,36.295,141.96,125.07,46.45
214,98.11,231.97,119.03,157.09,163.09,37.23,72.14,202.96,285.85,183.28,109.7227533460803,45.68,139.76,49.44,104.35,216.31,163.2,76.77480916030534,223.29,129.7,142.38,127.51,354.4,260.22,58.15,197.64,37.53,143.47,126.96,48.97
215,96.69,231.67,118.69,157.74,161.29,37.53,71.15,201.26,284.24,184.27,109.02485659655832,45.39,142.25,49.45,102.96,216.56,163.02,76.6793893129771,223.72,128.9,143.23,127.0,347.46,260.15,58.53,198.47,37.31,145.77,127.46,48.23
216,117.37,235.0,116.32,179.36,170.82,38.2,79.4,214.93,269.97,196.99,110.4493307839388,45.6,146.08,52.57,116.9,213.22,163.43,76.81297709923663,218.39,128.95,137.99,134.28,350.0,259.28,59.84,212.68,39.785,143.54,142.59,52.12
217,115.95,241.6,115.97,188.69,172.3,38.72,83.07,217.47,275.57,201.98,112.7246653919694,45.44,148.28,53.98,116.52,213.32,169.14,77.39503816793892,211.01,127.71,140.26,136.36,353.69,247.66,61.1,213.31,42.35,145.56,142.11,53.46
218,111.12,240.69,119.49,182.15,169.46,39.33,82.46,218.05,277.75,199.29,112.04588910133843,46.35,147.8,53.58,114.78,218.02,169.21,77.3473282442748,216.55,127.66,142.07,134.96,351.7,254.18,61.0,212.7,41.44,147.98,137.82,52.21
219,111.1,237.14,119.21,176.72,169.13,38.67,80.67,214.51,276.24,197.24,109.46462715105162,44.95,148.3,53.01,113.37,213.07,167.05,76.20229007633587,215.44,126.64,142.15,132.4,354.41,249.42,60.79,208.26,40.77,148.23,135.52,51.04
220,114.99,237.36,119.26,187.11,171.71,41.4,83.03,219.08,277.17,201.54,111.71128107074568,45.46,149.9,53.45,114.08,213.28,169.79,77.37595419847328,216.51,128.28,144.28,134.63,355.67,249.51,61.06,210.48,42.71,150.54,138.36,51.97
221,118.67,236.66,120.3,202.4,173.19,42.54,88.96,222.38,279.57,208.59,113.1548757170172,46.19,150.85,53.85,117.3,216.73,173.86,76.50763358778626,217.23,130.11,142.43,136.29,356.82,249.89,60.89,212.7,44.1,152.44,144.67,53.93
222,116.48,232.44,119.39,210.05,171.91,41.88,87.04,224.65,272.47,205.33,112.52390057361376,45.53,149.35,53.68,116.11,216.01,173.64,77.76717557251908,214.46,132.21,141.88,135.04,352.1,256.17,60.75,210.71,39.855,149.37,144.5,54.48
223,114.24,227.76,118.03,203.3,172.74,41.32,84.28,224.3,269.83,201.11,111.63479923518163,45.06,147.37,52.61,115.25,215.52,171.4,76.57442748091603,211.08,131.63,139.7,134.37,344.51,257.16,60.32,207.83,38.23,149.09,143.9,55.3
224,114.14,224.67,118.64,205.67,172.9,41.17,85.73,224.57,270.93,202.72,112.02676864244742,45.62,147.14,53.13,115.56,215.11,171.61,76.70801526717557,212.42,131.91,139.53,133.87,337.0,264.65,60.21,207.57,37.85,152.12,141.72,55.34
225,112.58,223.17,117.34,199.62,172.23,40.97,85.79,223.35,269.81,202.0,111.79732313575525,45.39,146.36,52.67,114.57,214.09,172.89,76.76526717557252,210.39,132.98,139.3,134.55,334.7,258.04,60.04,203.88,37.53,150.24,141.07,54.73
226,116.09,222.22,113.85,211.53,174.78,41.64,91.03,228.83,271.4,204.58,114.80879541108986,46.06,143.87,52.68,117.87,217.0,174.14,76.6030534351145,210.11,134.13,138.76,134.63,335.06,257.64,60.23,208.16,37.98,150.93,145.98,55.94
227,120.39,220.46,115.17,218.49,176.9,42.61,95.62,237.5,273.31,207.89,118.94837476099426,47.01,143.87,53.22,123.32,219.71,177.08,76.46946564885496,213.86,134.7,138.31,136.39,336.01,260.84,60.64,209.68,38.52,151.36,151.49,57.73
228,120.58,220.31,116.03,217.61,174.63,42.5,92.14,236.54,273.96,207.68,118.73804971319312,47.05,143.68,52.93,122.03,219.34,177.12,76.39312977099236,213.87,135.54,138.68,136.02,333.19,246.82,60.41,210.89,39.07,151.83,149.09,56.43
229,120.59,224.81,116.59,216.5,175.08,42.7,91.31,235.4,275.99,209.41,118.8814531548757,47.45,144.0,52.7,121.22,218.33,176.89,76.20229007633587,215.23,134.25,138.61,134.44,337.94,247.63,60.58,211.0,39.0,151.6,147.13,55.4
230,118.59,222.04,119.05,210.71,173.59,43.02,87.18,230.58,277.41,203.92,118.08795411089865,48.35,144.68,51.6,117.88,217.44,172.73,76.70801526717557,214.07,134.7,138.87,129.65,336.34,245.8,60.41,210.35,38.01,152.79,148.01,53.01
231,119.93,225.08,122.72,213.01,173.26,43.54,87.45,232.08,276.6,206.2,117.74378585086042,49.56,147.45,52.04,119.74,216.14,170.52,77.8148854961832,216.21,135.44,139.37,133.41,341.19,241.35,60.58,211.2,38.46,152.64,149.44,53.53
232,122.33,226.56,123.08,223.85,173.87,43.89,89.87,237.65,271.1,208.0,119.1395793499044,49.9,148.14,52.11,122.04,210.86,171.85,78.08206106870229,215.37,135.58,138.36,134.04,347.56,220.78,61.36,210.18,39.84,150.52,153.61,53.2
233,123.12,226.91,122.94,237.2,174.63,44.11,89.8,235.47,268.14,208.22,118.17399617590821,50.99,149.0,52.78,121.24,211.51,171.83,77.71946564885496,214.24,136.96,137.34,135.09,348.68,220.97,61.74,208.05,42.82,149.3,153.24,53.6
234,125.04,229.21,122.25,232.71,182.21,44.38,93.28,239.58,263.99,212.68,121.60611854684512,51.985,150.27,53.85,122.34,210.74,172.46,78.18702290076335,214.36,137.19,137.47,136.16,349.89,225.86,61.55,212.68,43.41,148.91,154.14,55.05
235,123.94,226.45,123.75,238.17,178.71,44.35,90.76,238.45,262.64,211.1,119.21606118546845,50.2,148.97,52.99,121.88,208.89,170.15,78.73091603053436,214.29,138.75,137.68,133.9,347.86,227.7,61.35,212.65,42.43,148.11,153.68,53.21
236,123.52,228.94,124.38,236.57,178.84,44.37,91.54,238.84,261.72,212.07,120.18164435946461,50.69,151.55,53.18,122.0,208.39,172.46,79.3702290076336,216.01,139.12,138.05,135.26,347.86,227.86,61.45,212.77,41.99,149.45,153.72,54.55
237,121.69,229.85,121.78,232.06,180.07,44.69,90.44,242.82,265.58,212.24,121.21414913957935,50.07,153.1,53.33,121.05,208.69,175.29,79.6469465648855,211.8,138.79,136.41,134.91,344.41,220.57,61.46,209.58,41.77,148.27,154.43,54.66
238,121.84,228.16,123.24,234.43,178.85,44.32,93.35,244.4,264.81,211.97,119.46462715105162,50.26,152.25,53.05,120.27,208.04,173.49,79.18893129770991,210.52,137.58,135.51,136.71,339.65,222.92,60.51,207.61,41.65,147.04,154.69,54.43
239,120.23,227.4,122.41,230.33,179.29,44.32,92.45,239.99,264.55,214.63,118.80497131931166,49.73,152.95,53.35,119.56,207.76,174.02,79.16030534351144,213.26,137.41,136.51,134.95,337.07,222.42,60.35,206.24,41.53,147.0,175.72,54.0
240,117.36,229.46,121.78,228.62,178.05,44.24,89.44,237.79,265.58,211.85,118.09751434034416,50.47,149.07,53.27,118.3,211.92,173.08,76.6412213740458,214.2,136.28,135.85,133.99,336.13,221.27,59.98,207.25,41.48,145.65,169.3,53.06
241,119.1,230.53,127.88,229.5,181.74,44.72,89.37,242.43,267.98,214.17,120.39196940726578,50.665,150.57,53.84,120.32,214.86,174.68,76.79389312977099,214.13,139.39,136.65,137.26,339.67,220.15,60.55,208.36,41.33,145.58,173.94,54.13
242,119.0,228.44,127.81,225.87,179.5,44.72,88.69,243.77,269.59,210.31,120.02868068833651,51.12,149.67,53.06,120.67,213.8,175.41,76.1736641221374,219.28,138.34,137.27,137.44,339.34,223.62,59.91,208.27,40.44,145.43,173.12,53.83
243,118.98,231.24,128.7,221.24,179.17,44.82,88.41,244.43,273.97,211.94,120.02868068833651,50.65,153.62,53.27,119.67,214.25,176.65,76.16412213740458,219.42,140.5,138.25,138.03,341.67,225.92,60.01,211.18,40.88,146.1,173.55,53.83
244,117.51,228.49,126.655,219.75,180.96,45.44,87.19,242.13,270.45,210.04,120.31548757170171,47.46,154.51,53.74,119.08,215.08,176.42,75.88740458015268,218.59,137.28,139.04,138.86,338.38,227.43,60.46,211.31,40.69,145.95,172.89,55.66
245,116.41,227.31,128.23,219.31,180.16,44.88,86.09,256.98,270.99,210.66,117.96367112810707,46.36,153.02,52.81,123.55,211.67,175.66,75.65839694656489,222.59,144.02,137.52,138.15,336.08,226.47,59.49,209.01,40.67,145.97,170.69,55.08
246,114.55,220.99,131.88,218.78,176.58,44.69,84.36,250.09,270.04,207.94,118.17399617590821,46.17,152.72,52.76,121.67,211.92,174.78,75.7824427480916,223.94,142.45,136.55,136.48,335.01,231.17,58.99,205.84,39.27,144.2,170.45,54.67
247,116.95,222.94,130.96,219.69,178.42,44.375,85.69,256.45,269.81,209.99,118.45124282982792,46.57,151.94,53.08,125.07,212.02,173.99,76.10687022900764,221.02,141.76,136.34,137.95,337.59,227.43,58.96,205.3,39.87,143.22,173.55,54.75
248,117.35,222.93,131.97,217.15,179.56,44.54,85.33,256.16,270.92,209.53,119.20650095602294,47.07,152.47,53.44,124.52,211.39,174.52,76.46946564885496,222.75,141.6,137.72,138.49,340.79,225.78,58.84,208.7,39.62,143.5,173.73,54.79
249,118.36,223.65,136.69,216.09,178.37,44.92,84.9,259.59,269.25,209.94,119.33078393881452,47.07,153.19,54.16,125.34,214.02,174.71,76.76526717557252,224.96,142.43,138.68,139.19,345.95,224.64,58.98,212.63,39.66,145.22,178.86,54.29
250,118.14,226.87,134.87,216.25,176.65,44.64,84.61,258.01,266.19,209.13,118.35564053537284,49.39,154.14,54.13,125.01,212.71,173.85,77.69083969465649,224.15,141.57,138.42,138.35,347.35,222.46,58.81,214.37,39.41,144.3,177.3,54.33
251,119.43,227.17,133.72,216.67,180.04,44.48,85.33,259.45,265.26,210.95,118.8718929254302,48.75,156.05,54.44,125.36,211.56,174.11,76.89885496183206,221.68,141.58,137.77,139.08,344.99,222.4,58.14,218.36,39.34,144.18,181.17,55.47
252,120.91,229.92,132.69,214.06,182.02,44.75,84.45,263.71,265.62,212.7,120.34416826003823,49.82,157.38,54.84,127.07,214.58,174.79,78.05343511450381,222.42,141.47,139.14,140.37,350.68,222.53,58.75,218.73,39.88,144.15,181.18,55.5
253,118.04,226.66,129.41,202.72,182.15,43.96,84.71,265.0,263.92,207.95,118.48948374760994,49.67,156.5,52.76,125.87,210.22,171.87,77.25190839694656,217.69,140.1,137.82,135.65,349.5,220.31,58.85,217.76,41.4,146.53,177.68,54.04
254,118.67,227.76,131.01,211.63,183.64,43.98,87.0,270.93,266.05,208.46,120.59273422562141,50.61,158.34,52.18,125.65,211.48,171.58,77.3854961832061,217.9,141.23,138.7,134.53,344.8,221.52,58.58,214.51,41.16,145.75,178.44,55.8
255,123.06,233.25,126.6,211.03,193.86,44.4,89.8,285.55,267.57,212.26,123.60420650095601,51.1,159.83,50.52,131.55,211.0,174.19,78.60687022900763,212.25,142.35,140.16,139.1,359.27,216.15,59.29,212.62,43.03,146.66,179.12,58.43
256,121.66,234.02,130.92,212.71,194.23,44.96,90.22,291.65,266.26,212.61,123.31739961759082,52.19,160.37,49.96,135.87,211.98,169.72,80.17175572519083,218.29,144.95,138.85,139.07,365.03,217.98,58.53,213.81,45.26,146.65,178.58,58.51
257,121.78,238.49,132.05,209.9,194.26,45.06,91.08,290.08,269.09,210.03,122.87762906309752,51.65,160.04,51.08,136.02,215.87,166.62,79.22709923664122,219.62,146.35,138.79,139.65,363.39,222.04,57.8,215.45,45.21,146.63,178.69,58.21
258,121.06,237.57,128.98,206.79,193.86,45.36,91.6,293.83,271.23,208.36,122.92543021032506,51.54,159.37,50.2,138.05,214.23,165.2,81.10687022900763,217.49,147.05,137.85,137.43,360.75,218.25,57.46,212.89,47.7,147.29,179.09,58.86
259,121.62,236.59,128.8,208.41,197.54,45.79,93.34,302.21,276.33,208.88,123.52772466539197,53.24,158.13,50.11,140.22,211.6,166.51,79.28435114503817,214.93,145.05,137.05,140.42,357.37,215.52,57.26,208.86,47.96,148.97,175.99,61.04
260,122.4,237.74,130.89,207.21,195.89,45.36,93.25,302.94,274.05,207.02,121.33843212237093,56.95,157.89,50.16,140.35,212.09,166.28,78.56870229007633,216.34,143.04,137.26,142.25,355.04,218.18,57.06,209.35,48.94,147.45,176.12,60.03
261,123.78,241.66,128.91,209.91,197.4,45.15,95.49,307.87,268.34,208.61,123.2982791586998,59.25,160.65,49.23,141.17,208.5,166.41,78.40648854961832,213.02,141.3,135.8,142.32,350.53,215.6,57.04,201.86,49.32,146.97,173.43,59.65
262,122.15,245.49,127.14,204.32,194.62,45.43,92.09,301.01,275.59,205.97,122.7437858508604,57.58,160.3,48.7,138.64,209.91,165.55,79.56106870229007,212.65,140.72,134.78,143.24,351.3,213.14,57.38,201.59,48.92,144.64,171.44,57.31
263,126.75,248.27,127.83,210.71,194.06,45.19,94.51,294.2,273.19,206.76,123.34608030592734,57.99,162.78,48.51,138.04,209.09,169.12,79.3797709923664,216.44,139.27,133.6,143.51,352.19,216.76,57.05,201.66,48.15,143.39,172.26,57.55
264,128.94,252.36,132.03,211.45,192.34,45.34,95.38,290.47,274.3,208.08,124.35946462715106,58.67,162.38,48.68,135.97,213.63,170.22,78.68320610687022,224.34,142.8,131.93,145.02,350.84,223.44,57.26,206.01,48.09,145.51,173.64,58.57
265,127.43,252.03,136.87,207.41,192.19,45.11,92.01,289.37,279.05,205.23,125.8604206500956,62.46,161.73,48.95,134.83,213.53,170.67,77.4618320610687,224.97,141.61,131.01,148.72,355.0,222.17,57.27,205.14,47.07,144.85,171.28,57.56
266,126.14,253.5,139.07,205.84,191.94,44.77,91.73,289.39,284.0,202.25,113.39388145315488,56.66,163.55,48.49,133.79,213.38,169.04,77.27099236641222,225.95,139.35,130.0,145.84,347.55,225.77,57.47,202.02,47.45,146.33,172.78,57.5
267,121.15,257.1,142.92,203.36,187.34,45.03,90.9,283.04,285.08,201.87,113.36520076481835,55.44,165.98,48.78,132.12,213.34,170.39,77.43320610687023,229.53,137.55,132.24,146.36,347.81,225.92,58.42,200.98,47.82,146.2,171.89,57.23
268,116.15,258.6,143.16,202.06,187.21,45.26,89.36,281.76,282.6,201.06,117.10325047801146,55.21,170.48,49.29,131.58,215.38,175.95,76.57442748091603,232.33,135.1,133.09,143.71,343.11,226.26,56.57,202.01,49.19,147.51,169.56,55.74
269,114.09,251.06,142.06,194.03,180.63,45.7,88.2,273.33,274.05,199.38,117.08413001912045,53.59,167.88,48.53,127.86,207.0,186.65,73.54007633587786,232.9,131.02,128.38,139.5,332.99,224.78,55.13,194.97,51.18,143.84,163.03,54.39
270,118.97,247.75,137.09,197.23,184.34,45.34,89.02,275.02,278.05,202.84,114.79923518164435,56.065,169.16,49.15,130.11,206.82,183.42,74.35114503816794,238.93,134.72,130.36,140.0,338.15,226.5,55.37,198.22,50.68,143.75,171.88,54.38
271,116.26,241.43,131.96,194.19,182.84,44.58,85.2,271.17,270.82,195.37,113.8718929254302,55.51,163.13,48.15,128.67,207.84,175.66,73.54007633587786,231.96,133.59,128.21,136.3,333.58,225.56,54.75,193.25,50.25,140.49,168.17,51.9
272,117.03,240.43,134.14,195.84,184.72,45.4,86.41,274.73,270.07,195.56,115.23900573613767,56.69,162.71,48.48,129.62,207.93,174.7,73.81679389312977,239.65,135.71,128.97,138.21,334.0,228.46,54.28,198.36,48.83,139.27,170.97,52.75
273,120.7,240.49,134.99,200.94,192.5,45.83,87.06,286.97,272.16,200.12,114.18738049713193,58.0,161.25,48.96,133.61,209.76,175.02,74.20801526717557,239.51,139.59,128.79,139.83,338.72,234.2,54.5,202.61,48.44,140.77,176.96,54.61
274,120.44,237.08,133.94,207.39,191.45,45.77,88.96,288.55,274.17,199.14,113.88145315487571,57.68,160.5,48.77,135.14,208.71,175.48,73.77862595419846,243.0,138.63,128.95,138.66,337.89,234.82,54.79,201.36,48.9,141.2,176.43,55.35
275,124.9,237.22,137.39,210.64,191.65,47.25,89.0,293.75,278.82,200.59,115.69789674952197,58.79,161.99,49.01,138.25,211.03,177.1,72.54770992366412,242.01,140.63,129.03,143.93,329.32,237.98,55.14,209.25,49.27,142.53,180.23,56.34
276,126.28,236.32,136.76,207.93,193.0,48.08,89.26,293.5,278.86,202.92,116.43403441682601,58.18,164.45,49.65,137.98,212.58,179.01,72.32824427480915,242.2,145.11,129.57,144.84,324.51,238.89,55.32,208.77,49.81,144.36,181.16,57.24
277,127.99,237.57,136.91,211.95,197.45,48.94,91.48,300.15,280.03,203.86,118.17399617590821,59.16,164.92,49.92,140.14,211.58,180.76,71.6030534351145,242.47,143.41,129.17,146.2,324.34,238.93,55.05,206.89,49.93,145.03,190.0,57.35
278,126.68,236.65,136.01,215.12,197.28,48.5,90.96,300.46,276.77,202.02,116.73040152963671,58.78,166.27,49.7,139.58,215.98,180.94,71.6030534351145,243.77,141.79,128.67,147.16,329.63,236.7,55.0,206.52,50.0,145.83,188.21,56.6
279,128.23,238.46,135.39,211.92,197.72,47.24,92.52,304.28,278.69,202.16,116.86424474187379,58.86,166.81,49.6,139.66,214.4,181.08,71.45992366412213,242.82,142.46,128.22,145.93,333.4,236.72,54.96,206.44,51.61,144.13,189.63,57.67
280,128.31,235.04,135.13,210.66,198.35,47.58,92.02,302.32,277.06,202.18,115.59273422562141,60.66,166.06,50.3,139.27,214.27,177.21,71.31679389312977,244.49,143.54,128.33,146.34,333.07,241.24,54.6,210.66,50.12,144.02,190.91,57.67
281,129.62,237.21,135.37,210.98,197.99,47.29,92.55,306.32,277.51,203.57,115.48757170172084,61.81,166.58,50.69,141.25,213.9,178.7,71.56488549618321,244.99,142.12,127.62,145.96,328.24,240.37,54.2,209.96,50.38,144.47,187.67,58.15
282,130.68,232.84,133.19,217.18,202.38,46.51,93.13,311.96,275.39,203.44,114.78967495219884,62.47,165.07,50.27,144.65,215.03,176.63,70.84923664122137,243.7,141.71,127.92,147.42,324.62,248.59,54.15,207.9,49.14,145.66,186.35,58.75
283,128.56,235.61,130.84,215.52,202.3,46.25,95.92,312.74,280.92,201.9,114.69407265774377,61.85,165.66,50.13,145.1,213.45,176.65,72.08015267175573,244.2,143.99,128.46,148.45,326.86,247.66,56.99,207.51,49.56,147.2,186.44,58.54
284,128.49,232.53,129.71,208.48,199.92,46.34,95.0,309.9,283.05,203.52,115.4206500956023,61.61,165.74,50.77,145.59,215.43,179.37,71.95610687022901,243.79,145.09,129.53,147.69,328.41,247.01,56.98,209.35,48.92,137.66,183.0,57.56
285,131.71,231.69,129.87,217.47,209.91,45.68,95.8,315.62,279.64,203.56,113.75717017208412,63.01,162.98,50.11,148.02,212.24,176.54,70.90648854961832,240.97,142.02,127.12,145.91,324.58,246.56,56.45,204.73,48.86,138.34,183.65,60.39
286,135.95,231.47,126.0,212.88,218.06,45.43,98.39,316.87,275.85,203.62,115.54493307839388,60.71,161.87,50.63,149.41,212.06,176.12,71.49809160305344,234.51,136.67,126.58,147.87,327.64,240.95,56.45,208.32,48.86,137.69,191.76,62.48
287,136.94,232.46,125.86,212.12,220.18,45.51,99.63,319.21,267.24,205.04,115.40152963671127,61.12,160.44,50.54,150.61,211.32,176.17,71.12595419847328,233.27,136.13,127.52,149.33,329.51,235.64,57.03,212.11,48.41,135.47,197.09,62.12
288,139.89,229.99,125.35,229.34,222.47,45.74,103.31,330.64,259.97,211.03,117.79158699808795,63.19,162.59,50.71,153.26,213.27,177.63,71.15458015267174,234.55,135.65,127.66,150.96,332.21,240.47,57.12,219.43,49.17,133.21,197.51,63.69
289,137.08,227.52,120.99,216.45,221.82,45.52,102.35,327.76,255.25,204.79,117.08413001912045,60.4,162.76,50.17,151.18,210.95,178.76,71.20229007633588,228.99,135.54,126.58,148.0,328.87,231.08,56.5,213.75,48.27,131.95,190.98,61.35
290,135.26,224.92,121.26,212.01,215.88,44.87,100.0,319.48,258.34,202.35,113.69980879541109,60.78,158.46,48.99,147.17,206.14,175.06,69.29389312977099,232.38,134.78,123.53,145.5,332.22,216.5,55.3,212.39,47.93,129.92,189.04,59.31
291,138.71,227.04,127.79,224.39,219.76,45.92,102.05,329.92,261.62,206.22,115.4302103250478,62.88,159.32,49.9,150.5,208.25,176.41,69.0648854961832,236.94,137.65,124.29,150.39,334.65,217.54,55.36,216.63,47.85,131.37,194.98,61.54
292,139.25,225.69,125.12,223.14,215.82,45.515,102.44,330.94,260.29,206.58,115.03824091778202,61.24,159.02,50.1,150.01,208.67,177.11,69.51335877862594,233.87,137.02,123.9,149.12,334.64,213.47,54.98,215.77,47.44,130.11,193.94,62.73
293,142.59,223.94,122.06,228.56,214.91,45.13,103.59,334.43,257.36,207.01,116.97896749521988,59.9,156.22,49.98,152.91,205.82,178.06,69.94274809160305,227.56,134.26,123.16,150.71,332.87,206.0,55.38,214.85,47.63,127.59,192.26,62.25
294,142.68,221.91,120.13,224.71,212.77,44.56,104.5,329.29,250.93,202.94,114.82791586998087,58.33,153.07,49.94,150.56,204.84,177.63,68.86450381679388,226.73,132.04,122.15,149.02,333.81,205.33,54.8,211.5,46.86,127.53,188.03,61.2
295,147.33,227.73,121.42,223.22,220.16,46.25,109.0,327.37,253.52,206.58,117.4282982791587,60.74,156.1,50.79,150.91,207.37,180.8,69.78053435114504,231.6,133.35,125.98,152.36,347.1,210.76,56.0,215.41,47.2,129.12,189.99,62.91
296,150.27,227.81,116.36,224.03,221.58,47.51,109.75,334.19,259.03,207.7,119.32122370936902,59.85,157.4,51.64,152.91,209.11,183.77,70.77290076335878,227.39,134.56,127.31,155.75,350.17,207.72,56.79,220.27,48.48,127.88,201.91,63.44
297,145.1,228.99,121.085,230.61,216.8,47.89,109.5,330.59,264.96,207.61,118.71892925430211,62.67,157.7,50.86,151.83,208.55,181.18,70.7442748091603,233.78,135.95,126.18,153.82,351.98,211.53,56.2,220.36,48.46,128.89,194.51,62.26
298,146.75,229.96,119.98,245.34,221.06,48.29,111.37,342.02,266.24,212.91,122.24665391969407,62.25,159.15,51.44,155.13,213.31,184.51,71.33587786259542,232.42,137.59,127.34,155.38,349.6,211.96,57.08,223.17,50.52,132.18,195.06,64.09
299,147.75,231.17,121.96,252.0,219.76,48.8,111.19,342.1,268.85,212.5,121.54875717017208,63.31,159.14,50.88,154.32,211.57,184.57,71.21183206106869,237.13,141.19,126.91,155.09,353.1,215.95,55.51,226.15,51.52,132.13,196.75,64.32
300,148.54,230.36,121.03,269.19,229.0,48.82,111.56,348.81,273.1,214.38,121.9980879541109,62.9,159.6,50.36,156.15,212.34,184.92,71.18320610687022,235.75,140.45,128.14,157.27,356.02,212.21,55.63,224.36,53.21,134.12,197.16,64.34
301,146.99,235.96,123.99,265.63,230.74,49.41,110.25,346.05,278.54,216.2,122.92543021032506,63.79,160.42,51.03,155.37,220.46,189.48,72.73854961832062,234.81,144.94,128.56,157.34,353.88,212.8,55.64,223.27,55.05,133.43,196.76,62.9
302,143.3,240.32,125.57,255.21,226.46,49.67,107.64,341.71,282.08,211.81,122.60038240917783,64.78,161.37,51.22,153.51,219.86,186.85,73.29198473282443,237.71,144.65,128.94,156.47,354.6,214.48,55.64,224.7,54.71,133.39,194.24,63.18
303,144.68,244.27,124.76,263.59,233.63,49.42,108.03,344.95,280.03,213.03,123.35564053537284,65.78,160.77,51.24,155.09,224.11,188.3,73.75954198473282,237.04,144.82,128.42,157.92,352.18,213.12,55.75,223.02,54.1,132.28,195.24,66.01
304,142.58,244.42,120.53,256.06,230.68,48.8,104.12,348.0,283.16,215.02,124.34034416826003,63.725,160.47,50.57,157.65,222.9,191.0,73.73091603053435,230.72,143.17,128.7,156.83,362.05,209.48,56.31,220.66,52.7,130.01,192.28,64.72
305,140.71,245.94,119.99,255.82,225.29,48.98,103.38,344.2,289.1,212.91,123.23135755258126,63.76,160.04,50.81,155.14,222.44,188.71,73.95992366412214,230.35,137.49,128.01,149.3,365.58,212.2,56.24,206.9,52.54,131.74,191.14,63.91
306,139.95,249.69,123.39,251.23,226.02,50.3,102.54,339.33,288.94,212.13,124.80879541108987,65.63,160.5,51.0,150.97,225.07,189.47,73.95992366412214,235.99,138.27,130.18,147.59,366.86,215.17,56.59,208.0,53.11,132.37,192.86,63.51
307,136.08,245.04,122.54,241.25,218.25,50.01,101.97,331.77,289.98,208.59,124.72275334608031,63.48,160.35,51.39,149.46,224.37,188.33,72.7767175572519,237.58,137.12,132.6,147.0,368.5,215.0,56.91,208.15,52.03,133.94,188.73,60.75
308,138.42,245.47,120.09,239.24,221.23,49.65,104.7,328.65,292.75,212.22,124.87571701720842,62.04,161.91,51.52,150.62,224.05,190.69,72.74809160305342,235.46,133.16,132.56,149.28,370.6,209.53,57.01,208.07,51.78,133.11,184.72,62.04
309,142.28,246.25,120.59,247.19,224.25,50.51,105.07,330.55,297.18,213.88,127.21797323135755,62.02,161.97,52.02,152.55,224.2,193.1,72.58587786259541,232.34,128.64,133.48,152.78,371.09,205.44,57.38,207.97,51.71,134.01,186.91,63.24
310,143.73,252.86,121.21,244.87,229.5,52.57,107.48,327.39,303.81,218.53,130.38240917782025,64.87,164.93,53.04,155.09,225.21,194.88,73.84541984732824,236.48,132.99,135.45,153.64,376.48,209.09,58.18,213.53,52.03,135.13,185.92,63.99
311,142.37,254.96,121.39,250.52,230.22,52.52,106.92,325.73,302.2,218.88,129.8852772466539,64.5,166.04,53.85,152.68,227.35,195.74,74.71374045801527,235.24,133.49,137.57,153.85,379.06,210.77,58.83,214.51,52.85,136.67,184.85,63.9
312,143.49,249.75,119.9,252.01,233.08,51.77,105.93,332.01,304.82,218.09,128.79541108986615,63.77,165.01,53.15,154.48,224.98,194.64,73.43511450381679,231.85,132.95,135.45,154.03,373.56,210.0,58.59,211.9,52.98,135.74,185.53,64.61
313,141.44,248.81,122.15,254.72,231.87,51.71,104.79,327.0,305.25,217.07,127.39961759082216,64.0,164.35,52.71,152.23,224.14,192.68,73.55916030534351,235.77,132.89,135.43,150.4,372.07,211.87,58.15,211.73,54.9,135.83,184.52,63.94
314,144.57,249.17,123.0,252.96,232.74,51.98,105.75,327.64,307.75,216.8,127.37093690248564,64.55,162.83,52.51,153.71,225.21,192.7,73.55916030534351,242.35,132.53,134.28,150.62,367.07,218.72,58.3,216.86,54.75,135.62,188.97,64.6
315,146.06,252.02,125.9,259.36,233.71,52.41,104.51,323.54,315.4,219.27,129.95219885277245,66.54,163.43,52.81,153.62,228.85,194.97,73.47328244274809,249.07,135.12,136.45,152.03,370.18,220.29,58.87,219.04,56.8,139.43,188.5,64.59
316,146.15,249.1,126.21,255.17,230.64,52.025,103.58,327.06,313.78,219.19,128.3173996175908,65.56,163.39,53.19,152.54,231.91,194.84,72.31870229007635,247.86,137.16,136.5,151.75,364.37,221.09,59.11,218.65,55.7,140.1,189.73,64.6
317,147.13,248.12,127.9,252.58,230.41,51.77,104.19,326.55,312.47,218.5,128.9961759082218,66.25,163.61,53.28,154.93,232.61,194.95,72.63358778625954,249.9,136.54,136.74,152.29,365.64,220.79,59.0,219.27,55.58,139.8,187.56,63.99
